amedas_id,amedas_subid,,fuken_id,type,f_pre,f_tem,f_wsd,f_sun,f_snc,station_name,station_name_kana,location,,,longitude,,,latitude,height,height_wsd,height_tem,,obs_started_pre,obs_started_others,note1,note2,supervisor,station_id,old_station_id
68276,0,島根,68,四,Y,Y,Y,Y,N,横田,ヨコタ,仁多郡奥出雲町稲原,35,10.4,35.1733,133,6.2,133.1033,369,10,1.5,#昭53.11.16,1974/11/01,1978/11/16,68900,,松江地方気象台,699,
68286,0,島根,68,雨,Y,N,N,N,N,福光,フクミツ,大田市温泉津町福光,35,4.2,35.0700,132,19.9,132.3317,8,,,昭53.12.21,1978/12/21,1978/12/21,,,松江地方気象台,1336,
68306,0,島根,68,四,Y,Y,Y,Y,N,赤名,アカナ,飯石郡飯南町下赤名,35,0.1,35.0017,132,42.7,132.7117,444,10,1.5,昭53.12.5,1978/12/05,1978/12/05,68905,,松江地方気象台,1320,
68346,0,島根,68,雨,Y,N,N,N,N,桜江,サクラエ,江津市桜江町川戸,34,57.2,34.9533,132,20,132.3333,32,,,昭51.5.18,1976/05/18,1976/05/18,,,松江地方気象台,1093,
68351,0,島根,68,四,Y,Y,Y,Y,N,川本,カワモト,邑智郡川本町川本,34,58.6,34.9767,132,29.5,132.4917,132,10,1.5,#昭53.11.22,1974/11/01,1978/11/22,,,松江地方気象台,701,
68376,0,島根,68,官,Y,Y,Y,Y,N,浜田,ハマダ,浜田市大辻町　浜田特別地域気象観測所,34,53.8,34.8967,132,4.2,132.0700,19,14.8,,#昭50.3.20,1974/11/01,1975/03/20,,,松江地方気象台,47755,
68401,0,島根,68,四,Y,Y,Y,Y,N,瑞穂,ミズホ,邑智郡邑南町淀原,34,51.2,34.8533,132,31.8,132.5300,327,10,1.5,(昭51.5.19)昭53.11.22,1976/05/19,1978/11/22,68910,,松江地方気象台,1094,
68421,0,島根,68,雨,Y,N,N,N,N,三隅,ミスミ,浜田市三隅町三隅,34,47.3,34.7883,131,57.5,131.9583,11,,,昭53.7.3,1978/07/03,1978/07/03,,,松江地方気象台,703,
68431,0,島根,68,四,Y,Y,Y,Y,N,弥栄,ヤサカ,浜田市弥栄町長安本郷,34,46.6,34.7767,132,6.5,132.1083,380,9.5,1.5,昭53.12.1,1978/12/01,1978/12/01,68915,,松江地方気象台,1321,
68436,0,島根,68,雨,Y,N,N,N,N,波佐,ハザ,浜田市金城町波佐,34,46.8,34.7800,132,11.8,132.1967,370,,,昭52.7.21,1977/07/21,1977/07/21,,,松江地方気象台,1175,
68456,0,島根,68,官,Y,Y,Y,N,N,高津,タカツ,益田市内田町　石見航空気象観測所,34,40.5,34.6750,131,47.4,131.7900,54,10.2,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,松江地方気象台,1474,
68462,0,島根,68,四,Y,Y,Y,Y,N,益田,マスダ,益田市あけぼの東町,34,40.6,34.6767,131,50.6,131.8433,4,12.4,1.5,昭53.11.24,1978/11/24,1978/11/24,,,松江地方気象台,704,
68501,0,島根,68,雨,Y,N,N,N,N,匹見,ヒキミ,益田市匹見町匹見,34,34.3,34.5717,132,1,132.0167,259,,,昭52.7.26,1977/07/26,1977/07/26,,,松江地方気象台,1176,
68516,0,島根,68,四,Y,Y,Y,Y,N,津和野,ツワノ,鹿足郡津和野町森村口,34,27.7,34.4617,131,46.2,131.7700,165,10,1.5,#昭53.11.24,1974/11/01,1978/11/24,,,松江地方気象台,707,
68541,0,島根,68,四,Y,Y,Y,Y,N,吉賀,ヨシカ,鹿足郡吉賀町七日市,34,23.5,34.3917,131,53.6,131.8933,250,10,1.5,平18.10.31,2006/10/31,2006/10/31,,,松江地方気象台,1592,
69006,0,鳥取,69,官,Y,Y,Y,Y,N,境,サカイ,境港市東本町　境特別地域気象観測所,35,32.6,35.5433,133,14.1,133.2350,2,11.6,,#昭50.12.18,1974/11/01,1975/12/18,69910,,鳥取地方気象台,47742,
69021,0,鳥取,69,四,Y,Y,Y,Y,N,塩津,シオツ,西伯郡大山町塩津,35,31.4,35.5233,133,34,133.5667,15,6.5,1.5,昭52.12.21,1977/12/21,1977/12/21,,,鳥取地方気象台,1231,
69041,0,鳥取,69,四,Y,Y,Y,Y,N,青谷,アオヤ,鳥取市青谷町青谷,35,31.2,35.5200,133,59.8,133.9967,13,10,1.5,#昭53.11.14,1974/11/01,1978/11/14,,,鳥取地方気象台,709,
69052,0,鳥取,69,官,Y,Y,Y,N,N,湖山,コヤマ,鳥取市湖山町西　鳥取空港出張所,35,31.8,35.5300,134,9.9,134.1650,15,10.2,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,鳥取地方気象台,1519,
69061,0,鳥取,69,四,Y,Y,Y,Y,N,岩井,イワイ,岩美郡岩美町宇治字前田,35,33.5,35.5583,134,21.6,134.3600,19,10,1.5,#昭53.11.13,1974/11/01,1978/11/13,,,鳥取地方気象台,711,
69076,0,鳥取,69,官,Y,Y,Y,Y,N,米子,ヨナゴ,米子市博労町　米子特別地域気象観測所,35,26,35.4333,133,20.3,133.3383,6,18.1,,#昭50.3.13,1974/11/01,1975/03/13,69930,,鳥取地方気象台,47744,
69101,0,鳥取,69,四,Y,Y,Y,Y,N,倉吉,クラヨシ,倉吉市大塚字隈ケ坪,35,28.4,35.4733,133,50.3,133.8383,8,10,1.5,#昭53.11.14,1974/11/01,1978/11/14,69900,,鳥取地方気象台,713,
69111,0,鳥取,69,雨,Y,N,N,N,N,鹿野,シカノ,鳥取市鹿野町河内,35,24.8,35.4133,134,1,134.0167,210,,,昭57.7.1,1982/07/01,1982/07/01,,,鳥取地方気象台,1391,
69122,0,鳥取,69,官,Y,Y,Y,Y,N,鳥取,トットリ,鳥取市吉方　鳥取地方気象台,35,29.2,35.4867,134,14.3,134.2383,7,33,,昭52.10.31,1977/10/31,1977/10/31,69940,,鳥取地方気象台,47746,
69152,0,鳥取,69,雨,Y,N,N,N,N,大山,ダイセン,西伯郡大山町大山字立の坂上,35,23.6,35.3933,133,32.2,133.5367,875,,,昭57.6.17,1982/06/17,1982/06/17,69905,,鳥取地方気象台,716,
69161,0,鳥取,69,雨,Y,N,N,N,N,関金,セキガネ,倉吉市関金町大鳥居,35,22.8,35.3800,133,45.3,133.7550,148,,,昭52.7.26,1977/07/26,1977/07/26,,,鳥取地方気象台,1177,
69181,0,鳥取,69,雨,Y,N,N,N,N,佐治,サジ,鳥取市佐治町加瀬木,35,19.7,35.3283,134,6.8,134.1133,210,,,昭57.6.11,1982/06/11,1982/06/11,,,鳥取地方気象台,1385,
69196,0,鳥取,69,雨,Y,N,N,N,N,若桜,ワカサ,八頭郡若桜町大字大炊,35,20,35.3333,134,24.3,134.4050,231,,,昭52.7.26,1977/07/26,1977/07/26,,,鳥取地方気象台,1178,
69222,0,鳥取,69,雨,Y,N,N,N,N,江尾,エビ,日野郡江府町小江尾,35,17.3,35.2883,133,29,133.4833,155,,,昭57.6.23,1982/06/23,1982/06/23,,,鳥取地方気象台,1389,
69246,0,鳥取,69,四,Y,Y,Y,Y,N,智頭,チズ,八頭郡智頭町智頭沖代,35,15.8,35.2633,134,14.4,134.2400,182,6.5,1.5,#昭53.11.13,1974/11/01,1978/11/13,69915,,鳥取地方気象台,718,
69271,0,鳥取,69,四,Y,Y,Y,Y,N,茶屋,チャヤ,日野郡日南町茶屋大じゃふ田,35,11.2,35.1867,133,13.8,133.2300,490,10,1.5,昭53.11.15,1978/11/15,1978/11/15,,,鳥取地方気象台,1304,
71066,0,徳島,71,四,Y,Y,Y,Y,N,池田,イケダ,三好市池田町シンヤマ,34,1.4,34.0233,133,47.8,133.7967,205,10,1.5,#昭53.1.29,1974/11/01,1978/01/29,,,徳島地方気象台,720,
71087,0,徳島,71,四,Y,Y,Y,Y,N,穴吹,アナブキ,美馬市穴吹町口山初草,34,2.4,34.0400,134,9.4,134.1567,160,9.4,1.5,平13.3.13,2001/03/13,2001/03/13,,,徳島地方気象台,972,
71106,0,徳島,71,官,Y,Y,Y,Y,N,徳島,トクシマ,徳島市大和町　徳島地方気象台,34,4,34.0667,134,34.4,134.5733,2,17.4,,#昭50.4.1,1974/11/01,1975/04/01,,,徳島地方気象台,47895,
71136,0,徳島,71,雨,Y,N,N,N,N,半田,ハンダ,美馬郡つるぎ町半田字下尾尻,33,59.4,33.9900,134,2.2,134.0367,228,,,昭53.12.1,1978/12/01,1978/12/01,,,徳島地方気象台,1327,
71191,0,徳島,71,四,Y,Y,Y,Y,N,京上,キョウジョウ,三好市東祖谷京上,33,52,33.8667,133,54.2,133.9033,560,6.5,1.5,昭53.3.23,1978/03/23,1978/03/23,,,徳島地方気象台,1252,
71211,0,徳島,71,雨,Y,N,N,N,N,福原旭,フクハラアサヒ,勝浦郡上勝町大字旭字蔭,33,52.7,33.8783,134,23.3,134.3883,290,,,昭51.5.27,1976/05/27,1976/05/27,,,徳島地方気象台,1098,
71231,0,徳島,71,四,Y,Y,Y,Y,N,蒲生田,ガモウダ,阿南市椿町蒲生田,33,50.2,33.8367,134,44.5,134.7417,10,10,1.5,昭53.1.13,1978/01/13,1978/01/13,,,徳島地方気象台,1242,
71251,0,徳島,71,四,Y,Y,Y,Y,N,木頭,キトウ,那賀郡那賀町木頭出原クボヲ,33,46.3,33.7717,134,12.3,134.2050,330,6.5,1.5,昭54.1.24,1979/01/24,1979/01/24,,,徳島地方気象台,1352,
71266,0,徳島,71,四,Y,Y,Y,Y,N,日和佐,ヒワサ,海部郡美波町日和佐浦,33,43.9,33.7317,134,32.3,134.5383,3,15.4,1.5,#昭51.2.14,1974/11/01,1976/02/14,,,徳島地方気象台,724,
71291,0,徳島,71,四,Y,Y,Y,Y,N,海陽,カイヨウ,海部郡海陽町四方原字杉谷,33,36.7,33.6117,134,21.3,134.3550,5,10,1.5,#昭53.1.14,1974/11/01,1978/01/14,,,徳島地方気象台,1604,
72061,0,香川,72,四,Y,Y,Y,Y,N,内海,ウチノミ,小豆郡小豆島町西村甲,34,28.3,34.4717,134,16.4,134.2733,20,9.4,1.5,#昭53.1.10,1974/11/01,1978/01/10,,,高松地方気象台,726,
72086,0,香川,72,官,Y,Y,Y,Y,N,高松,タカマツ,高松市伏石町　高松地方気象台,34,19,34.3167,134,3.2,134.0533,9,16.6,,#昭50.4.1,1974/11/01,1975/04/01,,,高松地方気象台,47891,
72111,0,香川,72,官,Y,Y,Y,Y,N,多度津,タドツ,仲多度郡多度津町家中　多度津特別地域気象観測所,34,16.5,34.2750,133,45.1,133.7517,4,12.1,,#昭50.12.18,1974/11/01,1975/12/18,,,高松地方気象台,47890,
72121,0,香川,72,四,Y,Y,Y,Y,N,滝宮,タキノミヤ,綾歌郡綾川町滝宮大字北,34,14.2,34.2367,133,55.4,133.9233,60,10,1.5,#昭53.1.11,1974/11/01,1978/01/11,,,高松地方気象台,729,
72126,0,香川,72,官,Y,Y,Y,N,N,香南,コウナン,高松市香南町由佐　高松空港出張所,34,12.8,34.2133,134,0.9,134.0150,185,10.2,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,高松地方気象台,1475,
72146,0,香川,72,四,Y,Y,Y,Y,N,引田,ヒケタ,東かがわ市南野,34,12.8,34.2133,134,24.4,134.4067,12,10,1.5,#昭53.1.12,1974/11/01,1978/01/12,,,高松地方気象台,730,
72161,0,香川,72,四,Y,Y,Y,Y,N,財田,サイタ,三豊市財田町財田上,34,7.2,34.1200,133,46.3,133.7717,65,9.3,1.5,昭53.1.11,1978/01/11,1978/01/11,,,高松地方気象台,1239,
72176,0,徳島,71,雨,Y,N,N,N,N,竜王山,リュウオウザン,徳島県美馬市美馬町字入倉,34,6.8,34.1133,134,3,134.0500,1040,,,#,1974/11/01,,,,高松地方気象台,731,
73001,0,愛媛,73,四,Y,Y,Y,Y,N,大三島,オオミシマ,今治市大三島町宮浦地先,34,15,34.2500,133,0.4,133.0067,9,10,1.5,#昭53.1.19,1974/11/01,1978/01/19,,,松山地方気象台,732,
73071,0,愛媛,73,雨,Y,N,N,N,N,玉川,タマガワ,今治市玉川町三反地甲,34,1.1,34.0183,132,56.4,132.9400,67,,,#,1974/11/01,,,,松山地方気象台,733,
73076,0,愛媛,73,四,Y,Y,Y,Y,N,今治,イマバリ,今治市大新田町,34,4.6,34.0767,132,59.4,132.9900,2,6.5,1.5,(昭50.10.1)昭51.2.18,1975/10/01,1976/02/18,,,松山地方気象台,1077,
73126,0,愛媛,73,四,Y,Y,Y,Y,N,西条,サイジョウ,西条市周布,33,54.9,33.9150,133,4.8,133.0800,4,10.2,1.5,(昭50.5.1)昭53.1.18,1975/05/01,1978/01/18,,,松山地方気象台,958,
73136,0,愛媛,73,四,Y,Y,Y,Y,N,新居浜,ニイハマ,新居浜市一宮町,33,57.6,33.9600,133,16.9,133.2817,6,34.5,1.5,#昭53.1.17,1974/11/01,1978/01/17,,,松山地方気象台,734,
73151,0,愛媛,73,四,Y,Y,Y,Y,N,四国中央,シコクチュウオウ,四国中央市妻鳥町乙,33,58.9,33.9817,133,34.9,133.5817,75,10,1.5,#昭53.1.17,1974/11/01,1978/01/17,,,松山地方気象台,735,
73152,0,愛媛,73,雨,Y,N,N,N,N,富郷,トミサト,四国中央市富郷町寒川山,33,54.9,33.9150,133,30.6,133.5100,310,,,昭53.6.29,1978/06/29,1978/06/29,,,松山地方気象台,1260,
73166,0,愛媛,73,官,Y,Y,N,N,N,松山,マツヤマ,松山市北持田町　松山地方気象台,33,50.6,33.8433,132,46.6,132.7767,32,,,#昭50.4.1,1974/11/01,1975/04/01,,気温、雨,松山地方気象台,47887,
73166,1,愛媛,73,官,N,N,Y,Y,N,松山,マツヤマ,松山市持田町,33,50.5,33.8417,132,46.8,132.7800,33,23.6,,#昭50.4.1,1974/11/01,1975/04/01,,風、日照,松山地方気象台,47887,
73168,0,愛媛,73,官,Y,Y,Y,N,N,松山南吉田,マツヤマミナミヨシダ,松山市南吉田町　松山空港出張所,33,49.6,33.8267,132,41.9,132.6983,4,10.2,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,松山地方気象台,1521,
73231,0,愛媛,73,雨,Y,N,N,N,N,上林,カミハヤシ,東温市上林湧水,33,44.3,33.7383,132,53.4,132.8900,460,,,#,1974/11/01,,,,松山地方気象台,737,
73247,0,愛媛,73,雨,Y,N,N,N,N,成就社,ジョウジュシャ,西条市西之川下谷甲,33,47.7,33.7950,133,7.9,133.1317,1280,,,昭55.5.16,1980/05/16,1980/05/16,,,松山地方気象台,738,
73256,0,愛媛,73,四,Y,Y,Y,Y,N,長浜,ナガハマ,大洲市長浜甲,33,37,33.6167,132,28.8,132.4800,4,6.9,1.5,#昭53.1.31,1974/11/01,1978/01/31,,,松山地方気象台,739,
73271,0,愛媛,73,雨,Y,N,N,N,N,中山,ナカヤマ,伊予市中山町中山丑,33,38.3,33.6383,132,42.5,132.7083,163,,,#,1974/11/01,,,,松山地方気象台,740,
73276,0,愛媛,73,四,Y,Y,Y,Y,N,久万,クマ,上浮穴郡久万高原町入野,33,39.8,33.6633,132,53.7,132.8950,511,10,1.5,#昭53.1.20,1974/11/01,1978/01/20,,,松山地方気象台,741,
73306,0,愛媛,73,四,Y,Y,Y,Y,N,大洲,オオズ,大洲市阿蔵字フルカワ甲,33,30.5,33.5083,132,32.1,132.5350,20,10,1.5,(昭50.5.1)昭53.1.31,1975/05/01,1978/01/31,,,松山地方気象台,959,
73321,0,愛媛,73,雨,Y,N,N,N,N,獅子越峠,シシゴエトウゲ,喜多郡内子町本川防体野,33,32.6,33.5433,132,49.9,132.8317,1000,,,#,1974/11/01,,,,松山地方気象台,742,
73341,0,愛媛,73,四,Y,Y,Y,Y,N,瀬戸,セト,西宇和郡伊方町塩成,33,26.8,33.4467,132,15.4,132.2567,143,6.6,1.5,平9.8.8,1997/08/08,1997/08/08,,,松山地方気象台,1456,
73351,0,愛媛,73,雨,Y,N,N,N,N,八幡浜,ヤワタハマ,八幡浜市五反田,33,26.9,33.4483,132,26,132.4333,8,,,#,1974/11/01,,,,松山地方気象台,743,
73406,0,愛媛,73,四,Y,Y,Y,Y,N,宇和,ウワ,西予市宇和町神領,33,22,33.3667,132,30.2,132.5033,200,10,1.5,(昭50.5.1)昭53.1.23,1975/05/01,1978/01/23,,,松山地方気象台,961,
73442,0,愛媛,73,官,Y,Y,Y,Y,N,宇和島,ウワジマ,宇和島市住吉町　宇和島特別地域気象観測所,33,13.6,33.2267,132,33.1,132.5517,2,33.2,,平5.2.1,1993/02/01,1993/02/01,,,松山地方気象台,47892,
73446,0,愛媛,73,四,Y,Y,Y,Y,N,近永,チカナガ,北宇和郡鬼北町近永,33,15.2,33.2533,132,40.5,132.6750,129,8.1,1.5,昭54.1.17,1979/01/17,1979/01/17,,,松山地方気象台,1350,
73516,0,愛媛,73,四,Y,Y,Y,Y,N,御荘,ミショウ,南宇和郡愛南町御荘平城,32,57.8,32.9633,132,34.2,132.5700,12,10.1,1.5,#昭53.1.23,1974/11/01,1978/01/23,,,松山地方気象台,745,
74056,0,高知,74,四,Y,Y,Y,Y,N,本川,ホンガワ,吾川郡いの町脇の山字根藤,33,45.9,33.7650,133,20.3,133.3383,550,10.4,1.5,昭54.1.18,1979/01/18,1979/01/18,,,高知地方気象台,1351,
74071,0,高知,74,四,Y,Y,Y,Y,N,本山,モトヤマ,長岡郡本山町本山,33,45.2,33.7533,133,34.5,133.5750,252,9.4,1.5,#昭53.1.1,1974/11/01,1978/01/01,,,高知地方気象台,746,
74101,0,高知,74,雨,Y,N,N,N,N,池川,イケガワ,吾川郡仁淀川町土居甲,33,36.5,33.6083,133,10.1,133.1683,150,,,昭52.7.28,1977/07/28,1977/07/28,,,高知地方気象台,1179,
74126,0,高知,74,雨,Y,N,N,N,N,繁藤,シゲトウ,香美市土佐山田町繁藤,33,40.7,33.6783,133,41.1,133.6850,346,,,#,1974/11/01,,,,高知地方気象台,747,
74136,0,高知,74,四,Y,Y,Y,Y,N,大栃,オオドチ,香美市物部町大栃上西の川,33,41.9,33.6983,133,52.5,133.8750,210,6.5,1.5,昭52.12.20,1977/12/20,1977/12/20,,,高知地方気象台,1229,
74151,0,高知,74,雨,Y,N,N,N,N,魚梁瀬,ヤナセ,安芸郡馬路村魚梁瀬,33,36.9,33.6150,134,6.5,134.1083,450,,,昭53.10.25,1978/10/25,1978/10/25,,,高知地方気象台,1281,
74166,0,高知,74,雨,Y,N,N,N,N,佐川,サカワ,高岡郡佐川町丙,33,30.7,33.5117,133,16.3,133.2717,80,,,#,1974/11/01,,,,高知地方気象台,748,
74181,0,高知,74,官,Y,Y,Y,Y,N,高知,コウチ,高知市比島町　高知地方気象台,33,34,33.5667,133,32.9,133.5483,1,15.3,,#昭50.12.16,1974/11/01,1975/12/16,,,高知地方気象台,47893,
74187,0,高知,74,四,Y,Y,Y,Y,N,後免,ゴメン,南国市廿枝,33,35.4,33.5900,133,38.6,133.6433,12,6.5,1.5,昭52.12.20,1977/12/20,1977/12/20,,,高知地方気象台,1249,
74188,0,高知,74,官,Y,Y,Y,N,N,南国日章,ナンコクニッショウ,南国市物部国有　高知空港出張所,33,32.7,33.5450,133,40.1,133.6683,9,8.3,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,高知地方気象台,1476,
74237,0,高知,74,雨,Y,N,N,N,N,船戸,フナト,高岡郡津野町船戸,33,25,33.4167,133,5.3,133.0883,426,,,#,1974/11/01,,,,高知地方気象台,754,
74238,0,高知,74,雨,Y,N,N,N,N,鳥形山,トリガタヤマ,吾川郡仁淀川町大植,33,28.8,33.4800,133,5,133.0833,835,,,平22.3.17,2010/03/17,2010/03/17,,,高知地方気象台,753,
74271,0,高知,74,四,Y,Y,Y,Y,N,安芸,アキ,安芸市伊尾木,33,29.3,33.4883,133,56,133.9333,6,6.5,1.5,#昭52.12.19,1974/11/01,1977/12/19,,,高知地方気象台,755,
74276,0,高知,74,雨,Y,N,N,N,N,田野,タノ,安芸郡田野町,33,25.6,33.4267,134,0.4,134.0067,17,,,昭50.4.28,1975/04/28,1975/04/28,,,高知地方気象台,955,
74296,0,高知,74,四,Y,Y,Y,Y,N,梼原,ユスハラ,高岡郡梼原町川西路,33,23.4,33.3900,132,55.3,132.9217,415,6.5,1.5,(昭50.4.23)昭52.12.22,1975/04/23,1977/12/22,,,高知地方気象台,921,
74311,0,高知,74,四,Y,Y,Y,Y,N,須崎,スサキ,須崎市西町,33,23.1,33.3850,133,16.6,133.2767,4,6.5,1.5,#昭52.12.22,1974/11/01,1977/12/22,,,高知地方気象台,756,
74336,0,高知,74,雨,Y,N,N,N,N,佐喜浜,サキハマ,室戸市佐喜浜町,33,23.6,33.3933,134,12.3,134.2050,12,,,#,1974/11/01,,,,高知地方気象台,757,
74361,0,高知,74,四,Y,Y,Y,Y,N,窪川,クボカワ,高岡郡四万十町新開町,33,12.4,33.2067,133,7.7,133.1283,205,6.5,1.5,#昭52.12.23,1974/11/01,1977/12/23,,,高知地方気象台,758,
74372,0,高知,74,官,Y,Y,N,Y,N,室戸岬,ムロトミサキ,室戸市室戸岬町　室戸岬特別地域気象観測所,33,15.1,33.2517,134,10.6,134.1767,185,,,平18.11.28,2006/11/28,2006/11/28,,気温、雨、日照,高知地方気象台,47899,
74372,1,高知,74,官,N,N,Y,N,N,室戸岬,ムロトミサキ,室戸市室戸岬町,33,14.8,33.2467,134,10.5,134.1750,161,21.8,,平18.11.28,2006/11/28,2006/11/28,,風,高知地方気象台,47899,
74381,0,高知,74,四,Y,Y,Y,Y,N,江川崎,エカワサキ,四万十市西土佐用井,33,10.2,33.1700,132,47.5,132.7917,72,10,1.5,昭52.12.26,1977/12/26,1977/12/26,,,高知地方気象台,1235,
74391,0,高知,74,雨,Y,N,N,N,N,大正,タイショウ,高岡郡四万十町大正,33,11.6,33.1933,132,58.3,132.9717,150,,,#,1974/11/01,,,,高知地方気象台,761,
74436,0,高知,74,四,Y,Y,Y,Y,N,佐賀,サガ,幡多郡黒潮町佐賀,33,4.7,33.0783,133,6.1,133.1017,3,6.5,1.5,昭52.12.23,1977/12/23,1977/12/23,,,高知地方気象台,1233,
74447,0,高知,74,官,Y,Y,Y,Y,N,宿毛,スクモ,宿毛市片島　宿毛特別地域気象観測所,32,55.2,32.9200,132,41.7,132.6950,2,17.8,,昭57.4.1,1982/04/01,1982/04/01,,,高知地方気象台,47897,
74456,0,高知,74,四,Y,Y,Y,Y,N,中村,ナカムラ,四万十市入田字長善寺前,32,59.4,32.9900,132,55.2,132.9200,8,6.5,1.5,#昭51.2.17,1974/11/01,1976/02/17,,,高知地方気象台,763,
74506,0,高知,74,雨,Y,N,N,N,N,三崎,ミサキ,土佐清水市三崎,32,47.7,32.7950,132,52.3,132.8717,9,,,平17.10.17,2005/10/17,2005/10/17,,,高知地方気象台,1556,
74516,0,高知,74,官,Y,Y,Y,Y,N,清水,シミズ,土佐清水市足摺岬　清水特別地域気象観測所,32,43.3,32.7217,133,0.6,133.0100,31,14.7,,#昭50.3.20,1974/11/01,1975/03/20,,,高知地方気象台,47898,
81011,0,山口,81,四,Y,Y,Y,Y,N,須佐,スサ,萩市須佐字野中,34,36.9,34.6150,131,37.4,131.6233,50,6.5,1.5,#昭52.3.7,1974/11/01,1977/03/07,,,下関地方気象台,765,
81071,0,山口,81,官,Y,Y,Y,Y,N,萩,ハギ,萩市大字土原字川島沖田　萩特別地域気象観測所,34,24.6,34.4100,131,24.3,131.4050,2,11,,#昭50.4.1,1974/11/01,1975/04/01,,,下関地方気象台,47754,
81116,0,山口,81,四,Y,Y,Y,Y,N,油谷,ユヤ,長門市油谷新別名字稲毛取山,34,22.2,34.3700,131,3.3,131.0550,20,10,1.5,(昭50.4.25)昭52.3.8,1975/04/25,1977/03/08,,,下関地方気象台,939,
81141,0,山口,81,雨,Y,N,N,N,N,篠生,シノブ,山口市阿東生雲東分,34,18.2,34.3033,131,34.6,131.5767,205,,,昭55.11.14,1980/11/14,1980/11/14,,,下関地方気象台,1367,
81151,0,山口,81,四,Y,Y,Y,Y,N,徳佐,トクサ,山口市阿東徳佐中,34,23.9,34.3983,131,43.5,131.7250,310,6.5,1.5,#昭52.3.4,1974/11/01,1977/03/04,,,下関地方気象台,767,
81167,0,山口,81,雨,Y,N,N,N,N,羅漢山,ラカンザン,岩国市美和町秋掛字羅漢山,34,21,34.3500,132,3.8,132.0633,945,,,昭51.6.3,1976/06/03,1976/06/03,,,下関地方気象台,1100,
81196,0,山口,81,四,Y,Y,Y,Y,N,秋吉台,アキヨシダイ,美祢市秋芳町秋吉,34,14.1,34.2350,131,18.4,131.3067,240,10,1.5,#昭52.3.10,1974/11/01,1977/03/10,,,下関地方気象台,769,
81228,0,山口,81,雨,Y,N,N,N,N,鹿野,カノ,周南市大字鹿野下字サヤ段,34,13.5,34.2250,131,48.9,131.8150,368,,,平22.3.9,2010/03/09,2010/03/09,,,下関地方気象台,1614,
81231,0,山口,81,四,Y,Y,Y,Y,N,広瀬,ヒロセ,岩国市錦町広瀬,34,15.7,34.2617,131,57.1,131.9517,97,6.4,1.5,#昭51.2.24,1974/11/01,1976/02/24,,,下関地方気象台,771,
81266,0,山口,81,四,Y,Y,Y,Y,N,豊田,トヨタ,下関市豊田町大字稲光字土橋,34,11.2,34.1867,131,4.6,131.0767,40,6.5,1.5,#昭52.3.11,1974/11/01,1977/03/11,,,下関地方気象台,772,
81271,0,山口,81,雨,Y,N,N,N,N,東厚保,ヒガシアツ,美祢市東厚保町山中,34,7.1,34.1183,131,10.9,131.1817,56,,,平22.3.26,2010/03/26,2010/03/26,,,下関地方気象台,1620,
81286,0,山口,81,官,Y,Y,Y,Y,N,山口,ヤマグチ,山口市周布町　山口特別地域気象観測所,34,9.6,34.1600,131,27.2,131.4533,17,15.4,,#昭50.12.18,1974/11/01,1975/12/18,81900,,下関地方気象台,47784,
81301,0,山口,81,雨,Y,N,N,N,N,和田,ワダ,周南市大字垰,34,8.9,34.1483,131,44.1,131.7350,140,,,昭53.6.29,1978/06/29,1978/06/29,,,下関地方気象台,1261,
81321,0,山口,81,四,Y,Y,Y,Y,N,岩国,イワクニ,岩国市川西,34,9.3,34.1550,132,10.7,132.1783,70,10,1.5,(昭50.4.25)昭52.2.22,1975/04/25,1977/02/22,,,下関地方気象台,940,
81371,0,山口,81,四,Y,Y,Y,Y,N,防府,ホウフ,防府市大字植松,34,2.4,34.0400,131,32,131.5333,4,10,1.5,#昭52.3.2,1974/11/01,1977/03/02,,,下関地方気象台,775,
81386,0,山口,81,四,Y,Y,Y,Y,N,下松,クダマツ,下松市西豊井字御屋敷山,34,1.3,34.0217,131,52.4,131.8733,52,7.9,1.5,昭52.3.1,1977/03/01,1977/03/01,,,下関地方気象台,776,
81397,0,山口,81,四,Y,Y,Y,Y,N,玖珂,クガ,岩国市玖珂町,34,5.7,34.0950,132,4.5,132.0750,68,7.8,1.5,(昭50.4.1)昭52.2.28,1975/04/01,1977/02/28,,,下関地方気象台,913,
81428,0,山口,81,官,Y,Y,N,N,N,下関,シモノセキ,下関市竹崎町　下関地方気象台,33,56.9,33.9483,130,55.5,130.9250,3,,,平8.6.27,1996/06/27,1996/06/27,,気温、雨,下関地方気象台,47762,
81428,1,山口,81,官,N,N,Y,Y,N,下関,シモノセキ,下関市名池町,33,57.4,33.9567,130,56.3,130.9383,46,14.4,,平8.6.27,1996/06/27,1996/06/27,,風、日照,下関地方気象台,47762,
